"Time","Pressure {DeviceID=""AirSENCE-0322068B40233"", name=""Pollutant""}","Pressure {DeviceID=""AirSENCE-032206C140232"", name=""Pollutant""}","Pressure {DeviceID=""AirSENCE-0322223F40230"", name=""Pollutant""}","Pressure {DeviceID=""AirSENCE-032223EF40231"", name=""Pollutant""}","Pressure {DeviceID=""AirSENCE-1021BFD040215"", name=""Pollutant""}","Pressure {DeviceID=""AirSENCE-1021C46E40217"", name=""Pollutant""}","Pressure {DeviceID=""AirSENCE-1021C53740216"", name=""Pollutant""}","Pressure {DeviceID=""AirSENCE-1021C65A40214"", name=""Pollutant""}","Pressure {DeviceID=""AirSENCE-1021C6C640218"", name=""Pollutant""}","Pressure {DeviceID=""AirSENCE-1021C73840220"", name=""Pollutant""}"
2022-10-29 13:00:00,1013,1013,1012,1012,1012,1011,1011,1010,1013,1012
2022-10-29 14:00:00,1012,1012,1012,1012,1011,1011,1010,1010,1012,1012
2022-10-29 15:00:00,1011,1011,1011,1011,1011,1010,1009,1009,1012,1011
2022-10-29 16:00:00,1011,1011,1010,1010,1010,1009,1009,1008,1011,1010
2022-10-29 17:00:00,1010,1010,1010,1010,1010,1009,1009,1008,1011,1010
2022-10-29 18:00:00,1010,1010,1009,1010,1009,1009,1008,1008,1010,1010
2022-10-29 19:00:00,1010,1010,1009,1009,1009,1008,1008,1007,1010,1009
2022-10-29 20:00:00,1010,1010,1009,1009,1009,1008,1008,1007,1010,1009
2022-10-29 21:00:00,1009,1009,1009,1009,1009,1008,1007,1007,1010,1009
2022-10-29 22:00:00,1009,1009,1008,1008,1008,1008,1007,1007,1009,1009
2022-10-29 23:00:00,1009,1009,1008,1008,1008,1007,1007,1006,1009,1008
2022-10-30 00:00:00,1008,1008,1007,1007,1007,1007,1006,1006,1008,1008
2022-10-30 01:00:00,1007,1007,1007,1007,1007,1006,1005,1005,1007,1007
2022-10-30 02:00:00,1007,1007,1006,1006,1006,1005,1005,1004,1007,1006
2022-10-30 03:00:00,1007,1007,1006,1006,1007,1006,1005,1005,1007,1007
2022-10-30 04:00:00,1007,1007,1006,1006,1006,1005,1005,1004,1007,1006
2022-10-30 05:00:00,1006,1006,1005,1005,1005,1005,1004,1004,1006,1006
2022-10-30 06:00:00,1006,1006,1005,1005,1005,1004,1004,1003,1006,1005
2022-10-30 07:00:00,1006,1006,1005,1005,1005,1004,1003,1003,1006,1005
2022-10-30 08:00:00,1005,1005,1005,1005,1005,1004,1003,1003,1005,1005
2022-10-30 09:00:00,1005,1005,1005,1005,1005,1004,1003,1003,1006,1005
2022-10-30 10:00:00,1005,1005,1004,1005,1005,1004,1003,1003,1005,1005
2022-10-30 11:00:00,1005,1005,1004,1004,1004,1003,1003,1002,1005,1004
2022-10-30 12:00:00,1004,1004,1004,1004,1003,1003,1002,1002,1004,1004
2022-10-30 13:00:00,1003,1003,1003,1003,1002,1002,1001,1001,1003,1003
2022-10-30 14:00:00,1002,1002,1002,1002,1001,1001,1000,1000,1002,1002
2022-10-30 15:00:00,1001,1001,1001,1001,1000,1000,999,999,1001,1001
2022-10-30 16:00:00,1000,1000,1000,1000,1000,999,998,998,1000,1000
2022-10-30 17:00:00,1000,1000,999,999,999,998,998,997,1000,999
2022-10-30 18:00:00,1000,1000,999,999,999,998,998,997,1000,999
2022-10-30 19:00:00,999,999,999,999,999,998,997,997,1000,999
2022-10-30 20:00:00,999,999,999,999,999,998,997,997,1000,999
2022-10-30 21:00:00,999,999,998,999,998,998,997,997,999,999
2022-10-30 22:00:00,999,999,998,998,998,997,997,996,999,998
2022-10-30 23:00:00,999,999,998,998,998,997,997,996,999,998
2022-10-31 00:00:00,998,998,998,998,998,997,996,996,999,998
2022-10-31 01:00:00,998,998,997,998,997,997,996,996,998,998
2022-10-31 02:00:00,998,998,997,997,997,996,995,995,998,997
2022-10-31 03:00:00,997,997,997,997,997,996,995,995,997,997
2022-10-31 04:00:00,997,997,996,996,996,995,995,995,997,996
2022-10-31 05:00:00,997,997,996,996,996,995,995,994,997,996
2022-10-31 06:00:00,996,996,996,996,996,995,994,994,996,996
2022-10-31 07:00:00,996,996,996,996,995,995,994,994,996,996
2022-10-31 08:00:00,996,996,995,996,995,995,994,994,996,996
2022-10-31 09:00:00,996,996,996,996,996,995,994,994,996,996
2022-10-31 10:00:00,996,997,996,996,996,995,994,994,997,996
2022-10-31 11:00:00,996,996,996,996,996,995,994,994,997,996
2022-10-31 12:00:00,996,996,995,996,995,995,994,994,996,996
2022-10-31 13:00:00,995,995,995,995,994,994,993,993,995,995
2022-10-31 14:00:00,994,994,994,994,994,993,992,992,995,994
2022-10-31 15:00:00,994,994,993,993,993,992,992,991,994,993
2022-10-31 16:00:00,993,993,993,993,993,992,991,991,994,993
2022-10-31 17:00:00,993,993,993,993,993,992,991,991,994,993
2022-10-31 18:00:00,994,994,993,993,993,992,991,991,994,993
2022-10-31 19:00:00,994,994,993,993,993,992,992,991,994,993
2022-10-31 20:00:00,994,994,993,994,993,993,992,992,994,994
2022-10-31 21:00:00,994,994,993,994,993,993,992,992,994,994
2022-10-31 22:00:00,994,994,993,994,993,993,992,992,994,994
2022-10-31 23:00:00,994,994,994,994,993,993,992,992,994,994
2022-11-01 00:00:00,994,994,994,994,994,993,992,992,994,994
2022-11-01 01:00:00,994,994,994,994,994,993,992,992,994,994
2022-11-01 02:00:00,995,995,994,994,994,993,993,992,995,994
2022-11-01 03:00:00,995,995,994,994,994,994,993,993,995,995
2022-11-01 04:00:00,995,995,994,995,994,994,993,993,995,995
2022-11-01 05:00:00,995,995,994,995,994,994,993,993,995,995
2022-11-01 06:00:00,995,995,995,995,995,994,993,993,996,995
2022-11-01 07:00:00,996,996,995,996,995,995,994,994,996,996
2022-11-01 08:00:00,997,997,996,996,996,995,995,994,997,996
2022-11-01 09:00:00,997,997,997,997,997,996,995,995,998,997
2022-11-01 10:00:00,998,998,998,998,998,997,996,996,998,998
2022-11-01 11:00:00,999,999,998,999,998,998,997,997,999,999
2022-11-01 12:00:00,1000,999,999,999,999,998,998,997,1000,999
2022-11-01 13:00:00,1000,1000,999,999,999,998,998,997,1000,999
2022-11-01 14:00:00,999,999,999,999,999,998,998,997,1000,999
2022-11-01 15:00:00,999,999,999,999,999,998,998,997,999,999
2022-11-01 16:00:00,1000,1000,999,999,999,998,998,997,1000,999
2022-11-01 17:00:00,1000,1000,1000,1000,999,999,999,998,1001,1000
2022-11-01 18:00:00,1001,1001,1001,1001,1000,1000,999,999,1001,1001
2022-11-01 19:00:00,1002,1002,1002,1002,1001,1001,1000,1000,1002,1002
2022-11-01 20:00:00,1003,1003,1002,1003,1002,1002,1001,1001,1003,1003
2022-11-01 21:00:00,1004,1004,1003,1003,1003,1003,1002,1002,1004,1003
2022-11-01 22:00:00,1005,1005,1004,1004,1004,1003,1003,1002,1005,1004
2022-11-01 23:00:00,1005,1005,1005,1005,1004,1004,1003,1003,1005,1005
2022-11-02 00:00:00,1006,1006,1005,1005,1005,1004,1004,1004,1006,1005
2022-11-02 01:00:00,1006,1006,1005,1006,1005,1005,1004,1004,1006,1006
2022-11-02 02:00:00,1006,1006,1006,1006,1005,1005,1004,1004,1006,1006
2022-11-02 03:00:00,1007,1007,1006,1006,1006,1005,1005,1005,1007,1006
2022-11-02 04:00:00,1008,1008,1007,1007,1007,1006,1006,1005,1008,1007
2022-11-02 05:00:00,1008,1008,1007,1008,1007,1007,1006,1006,1008,1008
2022-11-02 06:00:00,1009,1008,1008,1008,1008,1007,1007,1006,1009,1008
2022-11-02 07:00:00,1009,1009,1009,1009,1009,1008,1007,1007,1009,1009
2022-11-02 08:00:00,1010,1010,1009,1009,1009,1008,1007,1007,1010,1009
2022-11-02 09:00:00,1010,1010,1010,1010,1010,1009,1008,1008,1010,1010
2022-11-02 10:00:00,1011,1011,1010,1010,1010,1009,1009,1008,1011,1010
2022-11-02 11:00:00,1011,1011,1010,1011,1010,1010,1009,1009,1011,1011
2022-11-02 12:00:00,1011,1011,1010,1011,1010,1010,1009,1009,1011,1011
2022-11-02 13:00:00,1011,1011,1010,1010,1010,1009,1009,1008,1011,1010
2022-11-02 14:00:00,1010,1010,1010,1010,1009,1009,1008,1008,1010,1010
2022-11-02 15:00:00,1010,1010,1009,1010,1009,1009,1008,1008,1010,1010
2022-11-02 16:00:00,1010,1010,1009,1009,1009,1008,1008,1007,1010,1009
2022-11-02 17:00:00,1010,1009,1009,1009,1009,1008,1008,1007,1010,1009
2022-11-02 18:00:00,1009,1009,1009,1009,1009,1008,1008,1007,1010,1009
2022-11-02 19:00:00,1010,1009,1009,1009,1009,1008,1007,1007,1010,1009
2022-11-02 20:00:00,1010,1010,1009,1009,1009,1008,1007,1007,1010,1009
2022-11-02 21:00:00,1010,1010,1009,1009,1009,1008,1008,1007,1010,1009
2022-11-02 22:00:00,1010,1010,1009,1009,1009,1008,1008,1007,1010,1009
2022-11-02 23:00:00,1010,1010,1009,1009,1009,1008,1008,1007,1010,1009
2022-11-03 00:00:00,1010,1010,1009,1009,1009,1008,1008,1007,1010,1009
2022-11-03 01:00:00,1009,1009,1009,1009,1009,1008,1007,1007,1009,1009
2022-11-03 02:00:00,1009,1009,1008,1008,1008,1008,1007,1007,1009,1008
2022-11-03 03:00:00,1009,1009,1008,1008,1008,1007,1007,1007,1009,1008
2022-11-03 04:00:00,1009,1009,1008,1008,1008,1007,1007,1006,1009,1008
2022-11-03 05:00:00,1009,1009,1008,1008,1008,1007,1006,1006,1009,1008
2022-11-03 06:00:00,1009,1009,1008,1008,1008,1007,1007,1006,1009,1008
2022-11-03 07:00:00,1009,1009,1008,1008,1008,1007,1007,1006,1009,1008
2022-11-03 08:00:00,1009,1009,1008,1008,1008,1007,1007,1006,1009,1008
2022-11-03 09:00:00,1009,1009,1009,1009,1009,1008,1007,1007,1009,1009
2022-11-03 10:00:00,1009,1009,1009,1009,1009,1008,1007,1007,1009,1009
2022-11-03 11:00:00,1009,1009,1009,1009,1009,1008,1007,1007,1009,1009
2022-11-03 12:00:00,1009,1009,1008,1008,1008,1007,1007,1006,1009,1008
2022-11-03 13:00:00,1009,1009,1008,1008,1008,1007,1007,1006,1009,1008
2022-11-03 14:00:00,1008,1008,1007,1008,1007,1007,1006,1006,1008,1008
2022-11-03 15:00:00,1007,1007,1007,1007,1007,1006,1005,1005,1008,1007
2022-11-03 16:00:00,1007,1007,1006,1007,1006,1006,1005,1005,1007,1007
2022-11-03 17:00:00,1006,1006,1006,1006,1006,1005,1004,1004,1007,1006
2022-11-03 18:00:00,1006,1006,1005,1006,1005,1005,1004,1004,1006,1006
2022-11-03 19:00:00,1006,1006,1005,1006,1005,1005,1004,1004,1006,1006
2022-11-03 20:00:00,1006,1006,1005,1006,1005,1005,1004,1004,1006,1006
2022-11-03 21:00:00,1006,1006,1005,1006,1005,1005,1004,1004,1006,1006
2022-11-03 22:00:00,1006,1006,1005,1005,1005,1004,1004,1003,1006,1005
2022-11-03 23:00:00,1006,1005,1005,1005,1005,1004,1003,1003,1006,1005
2022-11-04 00:00:00,1005,1005,1005,1005,1005,1004,1003,1003,1005,1005
2022-11-04 01:00:00,1005,1005,1004,1005,1004,1003,1003,1003,1005,1004
2022-11-04 02:00:00,1005,1004,1004,1004,1004,1003,1002,1002,1005,1004
2022-11-04 03:00:00,1004,1004,1004,1004,1004,1003,1002,1002,1004,1004
2022-11-04 04:00:00,1004,1004,1003,1004,1003,1003,1002,1002,1004,1004
2022-11-04 05:00:00,1004,1004,1003,1003,1003,1002,1002,1002,1004,1003
2022-11-04 06:00:00,1004,1004,1003,1003,1003,1002,1001,1001,1004,1003
2022-11-04 07:00:00,1004,1004,1003,1003,1003,1002,1002,1001,1004,1003
2022-11-04 08:00:00,1004,1004,1003,1003,1003,1002,1002,1001,1004,1003
2022-11-04 09:00:00,1004,1004,1003,1003,1003,1002,1002,1001,1004,1003
2022-11-04 10:00:00,1004,1004,1003,1003,1003,1002,1002,1002,1004,1003
2022-11-04 11:00:00,1004,1003,1003,1003,1003,1002,1002,1001,1004,1003
2022-11-04 12:00:00,1003,1003,1003,1003,1002,1002,1001,1001,1003,1003
2022-11-04 13:00:00,1003,1002,1002,1002,1002,1001,1001,1000,1003,1002
2022-11-04 14:00:00,1002,1002,1001,1002,1001,1001,1000,1000,1002,1002
2022-11-04 15:00:00,1001,1001,1000,1001,1000,1000,999,999,1001,1001
2022-11-04 16:00:00,1000,1000,1000,1000,1000,999,999,998,1001,1000
2022-11-04 17:00:00,1000,1000,1000,1000,999,999,998,998,1000,1000
2022-11-04 18:00:00,1000,1000,999,1000,999,998,998,997,1000,1000
2022-11-04 19:00:00,1000,999,999,999,999,998,998,997,1000,999
2022-11-04 20:00:00,999,999,999,999,998,998,998,997,1000,999
2022-11-04 21:00:00,999,999,999,999,999,998,998,997,1000,999
2022-11-04 22:00:00,999,999,999,999,998,998,997,997,999,999
2022-11-04 23:00:00,999,999,998,998,998,997,997,996,999,999
2022-11-05 00:00:00,998,998,998,998,997,997,997,996,999,998
2022-11-05 01:00:00,998,998,998,998,997,997,996,996,998,998
2022-11-05 02:00:00,998,998,997,998,997,997,996,996,998,998
2022-11-05 03:00:00,998,998,997,997,997,996,996,995,998,998
2022-11-05 04:00:00,998,998,997,997,997,996,996,995,998,997
2022-11-05 05:00:00,997,997,997,997,996,996,995,995,998,997
2022-11-05 06:00:00,997,997,996,997,996,996,995,994,997,997
2022-11-05 07:00:00,997,996,996,996,996,995,995,994,997,996
2022-11-05 08:00:00,996,996,996,996,996,995,995,994,997,996
2022-11-05 09:00:00,996,996,996,996,996,995,995,994,997,996
2022-11-05 10:00:00,997,996,996,996,996,995,995,994,997,996
2022-11-05 11:00:00,996,996,996,996,995,995,994,994,996,996
2022-11-05 12:00:00,995,995,995,995,995,994,994,993,996,995
2022-11-05 13:00:00,995,994,994,994,994,993,993,992,995,994
2022-11-05 14:00:00,993,993,993,993,992,992,992,991,994,993
2022-11-05 15:00:00,992,992,992,992,991,991,991,990,993,992
2022-11-05 16:00:00,992,991,991,991,990,990,990,989,992,991
2022-11-05 17:00:00,991,991,991,991,990,990,989,989,991,991
2022-11-05 18:00:00,990,990,990,990,989,989,989,988,991,990
2022-11-05 19:00:00,989,989,989,989,988,988,988,987,989,989
2022-11-05 20:00:00,989,988,988,988,988,987,987,986,989,988
2022-11-05 21:00:00,988,988,988,988,987,987,986,986,988,988
2022-11-05 22:00:00,988,988,988,988,987,987,986,986,988,988
2022-11-05 23:00:00,989,989,989,989,988,988,987,986,989,989
2022-11-06 00:00:00,989,989,989,989,988,988,987,987,989,989
2022-11-06 01:00:00,990,990,990,990,989,989,988,988,990,990
2022-11-06 01:00:00,991,991,991,991,990,990,989,989,991,991
2022-11-06 02:00:00,992,992,991,991,991,991,990,990,992,992
2022-11-06 03:00:00,992,992,992,992,992,991,991,990,993,992
2022-11-06 04:00:00,993,993,993,993,992,992,991,991,993,993
2022-11-06 05:00:00,994,994,994,994,993,993,992,992,994,994
2022-11-06 06:00:00,995,995,995,995,994,994,993,993,995,995
2022-11-06 07:00:00,996,996,995,995,995,995,994,994,996,996
2022-11-06 08:00:00,997,997,996,996,996,996,995,995,997,997
2022-11-06 09:00:00,997,997,997,997,997,996,996,995,998,997
2022-11-06 10:00:00,998,998,998,998,997,997,996,996,998,998
2022-11-06 11:00:00,998,998,998,998,997,997,996,996,998,998
2022-11-06 12:00:00,998,998,998,998,997,997,996,996,998,998
2022-11-06 13:00:00,998,997,997,997,997,996,996,995,998,997
2022-11-06 14:00:00,997,997,997,997,996,996,995,995,997,997
2022-11-06 15:00:00,997,997,997,997,996,996,995,995,997,997
2022-11-06 16:00:00,997,997,997,997,996,996,995,995,997,997
2022-11-06 17:00:00,997,997,997,997,997,996,996,995,998,997
2022-11-06 18:00:00,997,997,997,997,997,996,996,995,997,997
2022-11-06 19:00:00,998,998,997,997,997,997,996,995,998,998
2022-11-06 20:00:00,998,998,997,997,997,996,996,995,998,998
2022-11-06 21:00:00,998,998,998,998,997,997,996,996,998,998
2022-11-06 22:00:00,999,999,998,998,998,997,997,996,999,999
2022-11-06 23:00:00,999,999,998,998,998,997,997,996,999,999
2022-11-07 00:00:00,999,998,998,998,998,997,997,996,999,998
2022-11-07 01:00:00,999,999,998,998,998,997,997,996,999,999
2022-11-07 02:00:00,999,999,999,999,998,998,997,997,999,999
2022-11-07 03:00:00,1000,999,999,999,999,998,998,997,1000,999
2022-11-07 04:00:00,1000,1000,1000,1000,999,999,998,998,1000,1000
2022-11-07 05:00:00,1001,1001,1000,1000,1000,1000,999,999,1001,1001
2022-11-07 06:00:00,1002,1002,1001,1001,1001,1001,1000,1000,1002,1002
2022-11-07 07:00:00,1003,1003,1002,1002,1002,1001,1001,1000,1003,1002
2022-11-07 08:00:00,1004,1004,1003,1003,1003,1003,1002,1001,1004,1004
2022-11-07 09:00:00,1005,1005,1004,1005,1004,1004,1003,1003,1005,1005
2022-11-07 10:00:00,1006,1006,1005,1005,1005,1004,1004,1003,1006,1006
2022-11-07 11:00:00,1007,1006,1006,1006,1006,1005,1005,1004,1007,1006
2022-11-07 12:00:00,1007,1007,1007,1007,1007,1006,1005,1005,1007,1007
2022-11-07 13:00:00,1008,1008,1007,1007,1007,1006,1006,1005,1008,1007
2022-11-07 14:00:00,1008,1008,1008,1008,1008,1007,1006,1006,1008,1008
2022-11-07 15:00:00,1009,1009,1009,1009,1009,1008,1008,1007,1010,1009
2022-11-07 16:00:00,1011,1011,1010,1010,1010,1009,1009,1008,1011,1010
2022-11-07 17:00:00,1012,1012,1011,1011,1011,1011,1010,1010,1012,1011
2022-11-07 18:00:00,1013,1013,1012,1012,1012,1012,1011,1011,1013,1013
2022-11-07 19:00:00,1014,1014,1013,1013,1013,1012,1012,1011,1014,1013
2022-11-07 20:00:00,1015,1015,1014,1014,1014,1013,1013,1012,1015,1014
2022-11-07 21:00:00,1015,1015,1015,1015,1015,1014,1013,1013,1015,1015
2022-11-07 22:00:00,1016,1016,1015,1015,1015,1014,1014,1013,1016,1015
2022-11-07 23:00:00,1016,1016,1016,1016,1016,1015,1014,1014,1016,1016
2022-11-08 00:00:00,1016,1017,1016,1016,1016,1015,1014,1014,1017,1016
2022-11-08 01:00:00,1017,1017,1016,1016,1017,1016,1015,1015,1017,1017
2022-11-08 02:00:00,1018,1018,1017,1017,1017,1016,1015,1015,1018,1017
2022-11-08 03:00:00,1018,1018,1017,1017,1018,1017,1016,1016,1018,1018
2022-11-08 04:00:00,1018,1018,1018,1018,1018,1017,1016,1016,1018,1018
2022-11-08 05:00:00,1019,1019,1018,1018,1018,1017,1017,1017,1019,1019
2022-11-08 06:00:00,1020,1020,1019,1019,1019,1018,1018,1018,1020,1019
2022-11-08 07:00:00,1021,1021,1020,1020,1020,1019,1018,1018,1021,1020
2022-11-08 08:00:00,1021,1021,1020,1021,1021,1020,1019,1019,1021,1021
2022-11-08 09:00:00,1022,1022,1021,1021,1021,1020,1020,1019,1022,1021
2022-11-08 10:00:00,1022,1023,1022,1022,1022,1021,1020,1020,1022,1022
2022-11-08 11:00:00,1023,1023,1022,1022,1022,1021,1021,1020,1023,1022
2022-11-08 12:00:00,1023,1023,1022,1022,1022,1021,1021,1020,1023,1022
2022-11-08 13:00:00,1022,1022,1022,1022,1021,1021,1020,1020,1022,1022
2022-11-08 14:00:00,1022,1022,1021,1021,1021,1020,1020,1019,1022,1021
2022-11-08 15:00:00,1022,1022,1021,1021,1021,1020,1020,1019,1022,1021
2022-11-08 16:00:00,1022,1022,1021,1021,1021,1020,1019,1019,1022,1021
2022-11-08 17:00:00,1022,1022,1021,1021,1021,1020,1020,1019,1022,1021
2022-11-08 18:00:00,1022,1022,1021,1021,1021,1020,1019,1019,1022,1021
2022-11-08 19:00:00,1022,1022,1021,1021,1021,1020,1020,1019,1022,1021
2022-11-08 20:00:00,1022,1022,1021,1021,1021,1020,1019,1019,1022,1021
2022-11-08 21:00:00,1021,1021,1020,1021,1021,1020,1019,1019,1021,1021
2022-11-08 22:00:00,1021,1021,1021,1021,1021,1020,1019,1019,1021,1021
2022-11-08 23:00:00,1021,1021,1020,1020,1020,1019,1018,1018,1021,1020
2022-11-09 00:00:00,1020,1020,1020,1020,1020,1019,1018,1018,1020,1020
2022-11-09 01:00:00,1020,1020,1019,1019,1019,1018,1018,1017,1020,1019
2022-11-09 02:00:00,1020,1020,1019,1019,1019,1018,1017,1017,1020,1019
2022-11-09 03:00:00,1019,1019,1018,1018,1018,1017,1017,1016,1019,1018
2022-11-09 04:00:00,1018,1018,1018,1018,1018,1017,1016,1016,1018,1018
2022-11-09 05:00:00,1018,1018,1017,1017,1017,1016,1015,1015,1018,1017
2022-11-09 06:00:00,1017,1017,1016,1016,1016,1015,1014,1014,1017,1016
2022-11-09 07:00:00,1016,1016,1015,1015,1015,1014,1014,1014,1016,1016
2022-11-09 08:00:00,1016,1016,1015,1015,1015,1014,1013,1013,1016,1015
2022-11-09 09:00:00,1015,1015,1015,1015,1015,1014,1013,1013,1016,1015
2022-11-09 10:00:00,1015,1015,1014,1014,1014,1013,1013,1012,1015,1014
2022-11-09 11:00:00,1014,1014,1014,1014,1013,1013,1012,1012,1014,1014
2022-11-09 12:00:00,1013,1013,1012,1012,1012,1011,1011,1011,1013,1013
2022-11-09 13:00:00,1012,1012,1011,1011,1011,1010,1010,1009,1012,1012
2022-11-09 14:00:00,1011,1011,1010,1010,1010,1009,1009,1008,1011,1010
2022-11-09 15:00:00,1010,1010,1009,1009,1009,1008,1008,1007,1010,1010
2022-11-09 16:00:00,1009,1009,1009,1009,1008,1008,1007,1007,1009,1009
2022-11-09 17:00:00,1009,1009,1008,1008,1008,1007,1006,1006,1009,1008
2022-11-09 18:00:00,1008,1008,1007,1007,1007,1006,1006,1005,1008,1008
2022-11-09 19:00:00,1008,1008,1007,1007,1007,1006,1006,1005,1008,1007
2022-11-09 20:00:00,1007,1008,1007,1007,1007,1006,1005,1005,1008,1007
2022-11-09 21:00:00,1007,1007,1006,1006,1006,1005,1005,1004,1007,1006
2022-11-09 22:00:00,1006,1006,1006,1006,1006,1005,1004,1004,1006,1006
2022-11-09 23:00:00,1006,1006,1005,1005,1005,1004,1004,1003,1006,1006
2022-11-10 00:00:00,1005,1006,1005,1005,1005,1004,1003,1003,1006,1005
2022-11-10 01:00:00,1005,1005,1004,1004,1004,1003,1003,1003,1005,1005
2022-11-10 02:00:00,1004,1005,1004,1004,1004,1003,1002,1002,1005,1004
2022-11-10 03:00:00,1004,1004,1004,1004,1004,1003,1002,1002,1005,1004
2022-11-10 04:00:00,1004,1004,1004,1004,1003,1003,1002,1002,1004,1004
2022-11-10 05:00:00,1004,1004,1004,1004,1003,1003,1002,1002,1004,1004
2022-11-10 06:00:00,1004,1004,1003,1003,1003,1002,1002,1002,1004,1004
2022-11-10 07:00:00,1004,1004,1003,1003,1003,1002,1002,1001,1004,1004
2022-11-10 08:00:00,1004,1004,1003,1003,1003,1002,1002,1001,1004,1004
2022-11-10 09:00:00,1004,1004,1003,1003,1003,1002,1002,1001,1004,1004
2022-11-10 10:00:00,1003,1003,1003,1003,1002,1002,1001,1001,1003,1003
2022-11-10 11:00:00,1002,1002,1002,1002,1002,1001,1001,1000,1003,1002
2022-11-10 12:00:00,1002,1002,1001,1001,1001,1000,1000,999,1002,1002
2022-11-10 13:00:00,1001,1001,1001,1001,1000,1000,999,999,1001,1001
2022-11-10 14:00:00,1000,1000,1000,1000,999,999,998,998,1000,1000
2022-11-10 15:00:00,1000,1000,1000,1000,999,999,998,998,1000,1000
2022-11-10 16:00:00,1000,1000,999,999,999,998,998,997,1000,1000
2022-11-10 17:00:00,999,999,999,999,998,998,997,997,999,999
2022-11-10 18:00:00,999,999,999,999,998,998,997,997,999,999
2022-11-10 19:00:00,999,999,999,999,998,998,997,997,999,999
2022-11-10 20:00:00,999,999,998,998,998,997,997,996,999,999
2022-11-10 21:00:00,998,998,998,998,997,997,996,996,998,998
2022-11-10 22:00:00,998,998,998,998,997,997,996,996,998,998
2022-11-10 23:00:00,998,998,997,997,997,996,996,995,998,998
2022-11-11 00:00:00,997,997,997,997,996,996,995,995,998,997
2022-11-11 01:00:00,997,997,997,997,996,996,995,995,997,997
2022-11-11 02:00:00,997,997,996,996,996,995,995,994,997,997
2022-11-11 03:00:00,996,996,996,996,995,995,994,994,996,996
2022-11-11 04:00:00,996,996,995,995,995,994,994,993,996,996
2022-11-11 05:00:00,995,995,995,995,994,994,993,993,995,995
2022-11-11 06:00:00,995,995,995,994,994,994,993,993,995,995
2022-11-11 07:00:00,995,995,994,994,994,993,993,992,995,995
2022-11-11 08:00:00,995,995,994,994,994,993,993,992,995,994
2022-11-11 09:00:00,994,994,994,994,993,993,992,992,994,994
2022-11-11 10:00:00,994,994,993,993,993,992,992,991,994,993
2022-11-11 11:00:00,993,993,992,992,992,992,991,991,993,993
2022-11-11 12:00:00,992,992,991,991,991,990,990,990,992,992
2022-11-11 13:00:00,990,990,990,990,989,989,988,988,990,990
2022-11-11 14:00:00,989,989,988,988,988,987,987,986,989,988
2022-11-11 15:00:00,988,988,987,987,987,986,986,985,988,987
2022-11-11 16:00:00,987,987,986,986,986,985,985,984,987,986
2022-11-11 17:00:00,986,986,985,985,985,984,984,983,986,985
2022-11-11 18:00:00,985,985,984,984,984,983,983,982,985,984
2022-11-11 19:00:00,984,984,983,983,983,982,982,981,984,983
2022-11-11 20:00:00,983,983,983,983,983,982,981,981,983,983
2022-11-11 21:00:00,983,983,982,982,982,982,981,981,983,983
2022-11-11 22:00:00,982,982,982,982,982,981,980,980,982,982
2022-11-11 23:00:00,982,982,981,981,981,980,980,979,982,981
2022-11-12 00:00:00,982,982,982,982,982,981,980,980,982,982
2022-11-12 01:00:00,983,983,982,982,982,982,981,981,983,982
2022-11-12 02:00:00,983,983,983,983,983,982,981,981,983,983
2022-11-12 03:00:00,984,984,984,984,984,983,982,982,984,984
2022-11-12 04:00:00,985,985,985,985,985,984,983,983,985,985
2022-11-12 05:00:00,986,986,986,986,986,985,984,984,986,986
2022-11-12 06:00:00,987,987,987,987,987,986,985,985,987,987
2022-11-12 07:00:00,988,988,988,988,988,987,986,986,988,988
2022-11-12 08:00:00,989,989,988,988,988,987,987,986,989,988
2022-11-12 09:00:00,989,989,989,989,989,988,987,987,989,989
2022-11-12 10:00:00,989,989,989,989,989,988,987,987,990,989
2022-11-12 11:00:00,989,989,989,989,989,988,987,987,990,989
2022-11-12 12:00:00,989,989,989,989,989,988,987,987,989,989
2022-11-12 13:00:00,989,989,989,989,989,988,987,987,990,989
2022-11-12 14:00:00,990,990,989,989,989,988,988,987,990,989
2022-11-12 15:00:00,990,990,990,990,990,989,988,988,991,990
2022-11-12 16:00:00,990,990,990,990,990,989,988,988,990,990
2022-11-12 17:00:00,991,991,990,990,990,990,989,989,991,991
2022-11-12 18:00:00,992,992,991,991,991,990,990,990,992,992
2022-11-12 19:00:00,992,992,992,992,992,991,990,990,993,992
2022-11-12 20:00:00,993,993,992,992,992,991,990,990,993,992
2022-11-12 21:00:00,993,993,992,992,992,991,990,990,993,992
2022-11-12 22:00:00,993,993,992,993,993,992,991,991,993,993
2022-11-12 23:00:00,993,993,992,993,993,992,991,991,993,993
2022-11-13 00:00:00,993,993,993,993,993,992,991,991,994,993
2022-11-13 01:00:00,994,994,993,993,994,992,992,992,994,993
2022-11-13 02:00:00,994,994,993,994,994,993,992,992,994,994
2022-11-13 03:00:00,995,995,994,994,994,993,992,992,995,994
2022-11-13 04:00:00,995,995,994,995,995,994,993,993,995,995
2022-11-13 05:00:00,996,996,995,995,995,994,993,993,996,995
2022-11-13 06:00:00,996,996,995,996,996,995,994,994,996,996
2022-11-13 07:00:00,997,997,996,996,996,995,994,994,997,996
